index,start,end,label,file name,missing queen,queen,active day,swarming,duration
338,266.26,269.49,nobee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,3.230000000000018
339,269.5,272.24,bee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,2.740000000000009
340,272.25,278.15,nobee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,5.899999999999977
341,278.16,281.33,bee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,3.169999999999959
342,281.34,283.31,nobee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,1.9700000000000273
343,283.32,287.5,bee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,4.180000000000007
344,287.51,290.99,nobee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,3.480000000000018
345,291.0,294.02,bee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,3.019999999999982
346,294.03,296.98,nobee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,2.9500000000000455
347,296.99,299.41,bee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,2.420000000000016
348,299.42,299.97,nobee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,0.5500000000000114
349,299.98,300.0,bee,CJ001 - Missing Queen - Day -  (100),True,False,False,False,0.01999999999998181
352,0.0,95.01,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,95.01
353,95.02,98.01,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,2.990000000000009
354,98.02,107.48,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,9.460000000000008
355,107.49,111.2,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,3.710000000000008
356,111.21,122.52,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,11.310000000000002
357,122.53,128.48,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,5.949999999999989
358,128.49,141.0,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,12.509999999999991
359,141.01,142.5,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,1.490000000000009
360,142.51,148.64,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,6.1299999999999955
361,148.65,151.02,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,2.3700000000000045
362,151.03,157.96,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,6.930000000000007
363,157.97,160.52,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,2.5500000000000114
364,160.53,164.97,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,4.439999999999998
365,164.98,167.56,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,2.5800000000000125
366,167.57,172.03,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,4.460000000000008
367,172.04,173.01,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,0.9699999999999989
368,173.02,173.0,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,-0.020000000000010232
369,173.01,175.5,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,2.490000000000009
370,175.51,179.5,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,3.990000000000009
371,179.51,197.0,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,17.49000000000001
372,197.01,212.45,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,15.439999999999998
373,212.46,217.99,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,5.530000000000001
374,218.0,221.49,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,3.490000000000009
375,221.5,225.79,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,4.289999999999992
376,225.8,228.99,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,3.1899999999999977
377,229.0,229.99,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,0.9900000000000091
378,230.0,232.05,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,2.0500000000000114
379,232.06,233.96,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,1.9000000000000057
380,233.97,237.48,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,3.509999999999991
381,237.49,238.45,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,0.9599999999999795
382,238.46,244.96,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,6.5
383,244.97,247.97,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,3.0
384,247.98,282.51,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,34.53
385,282.52,299.93,nobee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,17.410000000000025
386,299.94,300.0,bee,CJ001 - Missing Queen - Day -  (101),True,False,False,False,0.060000000000002274
389,0.0,28.97,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,28.97
390,28.98,31.28,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,2.3000000000000007
391,31.29,34.26,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,2.969999999999999
392,34.27,35.02,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,0.75
393,35.03,40.86,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,5.829999999999998
394,40.87,42.19,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,1.3200000000000003
395,42.2,54.95,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,12.75
396,54.96,58.44,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,3.479999999999997
397,58.45,66.96,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,8.509999999999991
398,66.97,70.01,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,3.0400000000000063
399,70.02,107.89,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,37.870000000000005
400,107.9,108.69,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,0.789999999999992
401,108.7,269.69,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,160.99
402,269.7,280.98,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,11.28000000000003
403,280.99,281.97,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,0.9800000000000182
404,281.98,285.91,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,3.930000000000007
405,285.92,288.1,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,2.180000000000007
406,288.11,292.27,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,4.159999999999968
407,292.28,294.93,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,2.650000000000034
408,294.94,298.03,nobee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,3.089999999999975
409,298.04,299.99,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,1.9499999999999886
410,300.0,300.0,bee,CJ001 - Missing Queen - Day -  (102),True,False,False,False,0.0
413,0.0,1.95,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.95
414,1.96,9.95,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,7.989999999999999
415,9.96,12.55,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.59
416,12.56,14.5,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.9399999999999995
417,14.51,17.49,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.9799999999999986
418,17.5,18.99,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.4899999999999984
419,19.0,21.54,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.539999999999999
420,21.55,26.98,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,5.43
421,26.99,29.46,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.4700000000000024
422,29.47,31.01,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.5400000000000027
423,31.02,35.99,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.970000000000002
424,36.0,42.42,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,6.420000000000002
425,42.43,44.45,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.020000000000003
426,44.46,46.99,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.530000000000001
427,47.0,48.97,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.9699999999999989
428,48.98,51.98,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.0
429,51.99,54.98,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.989999999999995
430,54.99,57.5,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.509999999999998
431,57.51,58.5,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,0.990000000000002
432,58.51,60.0,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.490000000000002
433,60.01,64.02,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.009999999999998
434,64.03,68.52,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.489999999999995
435,68.53,69.76,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.230000000000004
436,69.77,73.48,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.710000000000008
437,73.49,75.75,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.260000000000005
438,75.76,79.96,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.199999999999989
439,79.97,83.48,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.510000000000005
440,83.49,85.5,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.010000000000005
441,85.51,86.66,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.1499999999999915
442,86.67,90.12,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.450000000000003
443,90.13,94.45,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.320000000000007
444,94.46,96.52,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.0600000000000023
445,96.53,97.95,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.4200000000000017
446,97.96,102.5,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.540000000000006
447,102.51,107.46,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.949999999999989
448,107.47,111.65,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.180000000000007
449,111.66,118.98,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,7.320000000000007
450,118.99,144.98,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,25.989999999999995
451,144.99,146.98,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.9899999999999807
452,146.99,155.98,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,8.98999999999998
453,155.99,158.53,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.539999999999992
454,158.54,161.75,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.210000000000008
455,161.76,165.03,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.2700000000000102
456,165.04,168.49,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.450000000000017
457,168.5,170.94,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.4399999999999977
458,170.95,174.94,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.990000000000009
459,174.95,177.52,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.5700000000000216
460,177.53,182.44,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.909999999999997
461,182.45,186.97,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.52000000000001
462,186.98,201.98,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,15.0
463,201.99,203.54,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.549999999999983
464,203.55,206.52,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.969999999999999
465,206.53,209.0,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.469999999999999
466,209.01,212.51,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.5
467,212.52,215.0,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.4799999999999898
468,215.01,217.03,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.0200000000000102
469,217.04,219.97,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.930000000000007
470,219.98,222.48,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.5
471,222.49,225.01,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.519999999999982
472,225.02,247.43,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,22.409999999999997
473,247.44,249.02,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.5800000000000125
474,249.03,250.98,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.9499999999999886
475,250.99,255.0,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.009999999999991
476,255.01,265.48,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,10.470000000000027
477,265.49,267.95,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.4599999999999795
478,267.96,270.0,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.0400000000000205
479,270.01,273.05,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.0400000000000205
480,273.06,275.49,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.430000000000007
481,275.5,276.94,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.4399999999999977
482,276.95,279.98,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.0300000000000296
483,279.99,284.96,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,4.96999999999997
484,284.97,287.01,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.0399999999999636
485,287.02,290.47,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,3.4500000000000455
486,290.48,293.02,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,2.5399999999999636
487,293.03,298.39,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,5.360000000000014
488,298.4,299.94,nobee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,1.5400000000000205
489,299.95,300.0,bee,CJ001 - Missing Queen - Day -  (103),True,False,False,False,0.05000000000001137
492,0.0,0.03,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,0.03
493,0.04,3.01,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,2.9699999999999998
494,3.02,6.0,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,2.98
495,6.01,7.56,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,1.5499999999999998
496,7.57,10.96,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,3.3900000000000006
497,10.97,12.09,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,1.1199999999999992
498,12.1,14.96,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,2.860000000000001
499,14.97,15.93,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,0.9599999999999991
500,15.94,18.01,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,2.070000000000002
501,18.02,19.42,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,1.4000000000000021
502,19.43,23.46,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,4.030000000000001
503,23.47,24.5,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,1.0300000000000011
504,24.51,27.99,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,3.479999999999997
505,28.0,29.46,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,1.4600000000000009
506,29.47,33.43,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,3.960000000000001
507,33.44,34.97,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,1.5300000000000011
508,34.98,38.45,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,3.470000000000006
509,38.46,39.54,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,1.0799999999999983
510,39.55,44.02,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,4.470000000000006
511,44.03,45.51,nobee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,1.4799999999999969
512,45.52,48.12,bee,CJ001 - Missing Queen - Day -  (104),True,False,False,False,2.5999999999999943
